token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
17945,SUVENPHAR-EQ,SUVENPHAR,,-1.000000,1,,NSE,5.000000
2998,SUVIDHAA-EQ,SUVIDHAA,,-1.000000,1,,NSE,1.000000
12018,SUZLON-EQ,SUZLON,,-1.000000,1,,NSE,1.000000
15121,SVLL-EQ,SVLL,,-1.000000,1,,NSE,1.000000
5020,SVPGLOB-EQ,SVPGLOB,,-1.000000,1,,NSE,1.000000
27095,SWANENERGY-EQ,SWANENERGY,,-1.000000,1,,NSE,5.000000
3384,SWARAJENG-EQ,SWARAJENG,,-1.000000,1,,NSE,5.000000
11909,SWELECTES-EQ,SWELECTES,,-1.000000,1,,NSE,5.000000
12489,SWSOLAR-EQ,SWSOLAR,,-1.000000,1,,NSE,5.000000
24190,SYMPHONY-EQ,SYMPHONY,,-1.000000,1,,NSE,5.000000
11992,SYNCOMF-EQ,SYNCOMF,,-1.000000,1,,NSE,1.000000
10243,SYNGENE-EQ,SYNGENE,,-1.000000,1,,NSE,5.000000
10793,SYRMA-EQ,SYRMA,,-1.000000,1,,NSE,5.000000
9354,TAJGVK-EQ,TAJGVK,,-1.000000,1,,NSE,5.000000
14917,TAKE-EQ,TAKE,,-1.000000,1,,NSE,1.000000
13648,TALBROAUTO-EQ,TALBROAUTO,,-1.000000,1,,NSE,5.000000
13976,TANLA-EQ,TANLA,,-1.000000,1,,NSE,5.000000
23512,TARACHAND-EQ,TARACHAND,,-1.000000,1,,NSE,5.000000
14771,TARMAT-EQ,TARMAT,,-1.000000,1,,NSE,1.000000
6943,TARSONS-EQ,TARSONS,,-1.000000,1,,NSE,5.000000
20092,TASTYBITE-EQ,TASTYBITE,,-1.000000,1,,NSE,5.000000
3405,TATACHEM-EQ,TATACHEM,,-1.000000,1,,NSE,5.000000
3721,TATACOMM-EQ,TATACOMM,,-1.000000,1,,NSE,5.000000
3432,TATACONSUM-EQ,TATACONSUM,,-1.000000,1,,NSE,5.000000
3411,TATAELXSI-EQ,TATAELXSI,,-1.000000,1,,NSE,5.000000
21401,TATAGOLD-EQ,TATAGOLD,,-1.000000,1,,NSE,1.000000
1621,TATAINVEST-EQ,TATAINVEST,,-1.000000,1,,NSE,5.000000
3456,TATAMOTORS-EQ,TATAMOTORS,,-1.000000,1,,NSE,5.000000
16965,TATAMTRDVR-EQ,TATAMTRDVR,,-1.000000,1,,NSE,5.000000
3426,TATAPOWER-EQ,TATAPOWER,,-1.000000,1,,NSE,5.000000
3499,TATASTEEL-EQ,TATASTEEL,,-1.000000,1,,NSE,1.000000
20293,TATATECH-EQ,TATATECH,,-1.000000,1,,NSE,5.000000
21428,TATSILV-EQ,TATSILV,,-1.000000,1,,NSE,1.000000
5162,TATVA-EQ,TATVA,,-1.000000,1,,NSE,5.000000
23740,TBOTEK-EQ,TBOTEK,,-1.000000,1,,NSE,5.000000
27037,TBZ-EQ,TBZ,,-1.000000,1,,NSE,1.000000
10580,TCI-EQ,TCI,,-1.000000,1,,NSE,5.000000
19223,TCIEXP-EQ,TCIEXP,,-1.000000,1,,NSE,5.000000
4172,TCNSBRANDS-EQ,TCNSBRANDS,,-1.000000,1,,NSE,5.000000
184,TCPLPACK-EQ,TCPLPACK,,-1.000000,1,,NSE,5.000000
11536,TCS-EQ,TCS,,-1.000000,1,,NSE,5.000000
25178,TDPOWERSYS-EQ,TDPOWERSYS,,-1.000000,1,,NSE,5.000000
12716,TEAMLEASE-EQ,TEAMLEASE,,-1.000000,1,,NSE,5.000000
6462,TECH-EQ,TECH,,-1.000000,1,,NSE,1.000000
13538,TECHM-EQ,TECHM,,-1.000000,1,,NSE,5.000000
7105,TEGA-EQ,TEGA,,-1.000000,1,,NSE,5.000000
21131,TEJASNET-EQ,TEJASNET,,-1.000000,1,,NSE,5.000000
3275,TEMBO-EQ,TEMBO,,-1.000000,1,,NSE,1.000000
11549,TEXINFRA-EQ,TEXINFRA,,-1.000000,1,,NSE,1.000000
18214,TEXMOPIPES-EQ,TEXMOPIPES,,-1.000000,1,,NSE,1.000000
21828,TEXRAIL-EQ,TEXRAIL,,-1.000000,1,,NSE,5.000000
3466,TFCILTD-EQ,TFCILTD,,-1.000000,1,,NSE,1.000000
14607,TGBHOTELS-EQ,TGBHOTELS,,-1.000000,1,,NSE,1.000000
18118,THANGAMAYL-EQ,THANGAMAYL,,-1.000000,1,,NSE,5.000000
19279,THEJO-EQ,THEJO,,-1.000000,1,,NSE,5.000000
14485,THEMISMED-EQ,THEMISMED,,-1.000000,1,,NSE,5.000000
3475,THERMAX-EQ,THERMAX,,-1.000000,1,,NSE,5.000000
3481,THOMASCOOK-EQ,THOMASCOOK,,-1.000000,1,,NSE,5.000000
17032,THYROCARE-EQ,THYROCARE,,-1.000000,1,,NSE,5.000000
19196,TI-EQ,TI,,-1.000000,1,,NSE,5.000000
14019,TIDEWATER-EQ,TIDEWATER,,-1.000000,1,,NSE,5.000000
14223,TIIL-EQ,TIIL,,-1.000000,1,,NSE,5.000000
312,TIINDIA-EQ,TIINDIA,,-1.000000,1,,NSE,5.000000
10717,TIMESGTY-EQ,TIMESGTY,,-1.000000,1,,NSE,1.000000
14707,TIMETECHNO-EQ,TIMETECHNO,,-1.000000,1,,NSE,5.000000
14198,TIMKEN-EQ,TIMKEN,,-1.000000,1,,NSE,5.000000
11374,TIPSFILMS-EQ,TIPSFILMS,,-1.000000,1,,NSE,5.000000
9117,TIPSINDLTD-EQ,TIPSINDLTD,,-1.000000,1,,NSE,5.000000
3496,TIRUMALCHM-EQ,TIRUMALCHM,,-1.000000,1,,NSE,5.000000
15414,TITAGARH-EQ,TITAGARH,,-1.000000,1,,NSE,5.000000
3506,TITAN-EQ,TITAN,,-1.000000,1,,NSE,5.000000
10945,TMB-EQ,TMB,,-1.000000,1,,NSE,5.000000
8882,TNIDETF-EQ,TNIDETF,,-1.000000,1,,NSE,1.000000
3509,TNPETRO-EQ,TNPETRO,,-1.000000,1,,NSE,1.000000
3980,TNPL-EQ,TNPL,,-1.000000,1,,NSE,5.000000
3837,TOKYOPLAST-EQ,TOKYOPLAST,,-1.000000,1,,NSE,1.000000
24081,TOP100CASE-EQ,TOP100CASE,,-1.000000,1,,NSE,1.000000
3518,TORNTPHARM-EQ,TORNTPHARM,,-1.000000,1,,NSE,5.000000
13786,TORNTPOWER-EQ,TORNTPOWER,,-1.000000,1,,NSE,5.000000
16908,TOUCHWOOD-EQ,TOUCHWOOD,,-1.000000,1,,NSE,1.000000
9219,TPLPLASTEH-EQ,TPLPLASTEH,,-1.000000,1,,NSE,1.000000
11582,TRACXN-EQ,TRACXN,,-1.000000,1,,NSE,1.000000
25082,TREEHOUSE-EQ,TREEHOUSE,,-1.000000,1,,NSE,1.000000
17795,TREL-EQ,TREL,,-1.000000,1,,NSE,1.000000
1964,TRENT-EQ,TRENT,,-1.000000,1,,NSE,5.000000
17987,TRF-EQ,TRF,,-1.000000,1,,NSE,5.000000
9685,TRIDENT-EQ,TRIDENT,,-1.000000,1,,NSE,1.000000
25584,TRITURBINE-EQ,TRITURBINE,,-1.000000,1,,NSE,5.000000
13081,TRIVENI-EQ,TRIVENI,,-1.000000,1,,NSE,5.000000
9378,TRU-EQ,TRU,,-1.000000,1,,NSE,1.000000
11369,TTKHLTCARE-EQ,TTKHLTCARE,,-1.000000,1,,NSE,5.000000
3546,TTKPRESTIG-EQ,TTKPRESTIG,,-1.000000,1,,NSE,5.000000
14314,TTL-EQ,TTL,,-1.000000,1,,NSE,1.000000
8954,TTML-EQ,TTML,,-1.000000,1,,NSE,1.000000
14208,TV18BRDCST-EQ,TV18BRDCST,,-1.000000,1,,NSE,1.000000
11265,TVSELECT-EQ,TVSELECT,,-1.000000,1,,NSE,5.000000
29008,TVSHLTD-EQ,TVSHLTD,,-1.000000,1,,NSE,5.000000
8479,TVSMOTOR-EQ,TVSMOTOR,,-1.000000,1,,NSE,5.000000
18151,TVSSCS-EQ,TVSSCS,,-1.000000,1,,NSE,1.000000
14245,TVSSRICHAK-EQ,TVSSRICHAK,,-1.000000,1,,NSE,5.000000
11275,TVTODAY-EQ,TVTODAY,,-1.000000,1,,NSE,5.000000
16713,UBL-EQ,UBL,,-1.000000,1,,NSE,5.000000
3570,UCAL-EQ,UCAL,,-1.000000,1,,NSE,1.000000
11223,UCOBANK-EQ,UCOBANK,,-1.000000,1,,NSE,1.000000
7276,UDAICEMENT-EQ,UDAICEMENT,,-1.000000,1,,NSE,1.000000
19113,UDS-EQ,UDS,,-1.000000,1,,NSE,5.000000
1053,UFLEX-EQ,UFLEX,,-1.000000,1,,NSE,5.000000
9039,UFO-EQ,UFO,,-1.000000,1,,NSE,1.000000
19578,UGARSUGAR-EQ,UGARSUGAR,,-1.000000,1,,NSE,1.000000
5313,UGROCAP-EQ,UGROCAP,,-1.000000,1,,NSE,5.000000
15228,UJJIVANSFB-EQ,UJJIVANSFB,,-1.000000,1,,NSE,1.000000
11532,ULTRACEMCO-EQ,ULTRACEMCO,,-1.000000,1,,NSE,5.000000
8842,UMAEXPORTS-EQ,UMAEXPORTS,,-1.000000,1,,NSE,1.000000
3579,UNICHEMLAB-EQ,UNICHEMLAB,,-1.000000,1,,NSE,5.000000
201,UNIDT-EQ,UNIDT,,-1.000000,1,,NSE,1.000000
11293,UNIENTER-EQ,UNIENTER,,-1.000000,1,,NSE,1.000000
7791,UNIINFO-EQ,UNIINFO,,-1.000000,1,,NSE,1.000000
10753,UNIONBANK-EQ,UNIONBANK,,-1.000000,1,,NSE,1.000000
13057,UNIPARTS-EQ,UNIPARTS,,-1.000000,1,,NSE,5.000000
10447,UNITDSPR-EQ,UNITDSPR,,-1.000000,1,,NSE,5.000000
7560,UNITEDPOLY-EQ,UNITEDPOLY,,-1.000000,1,,NSE,1.000000
17999,UNITEDTEA-EQ,UNITEDTEA,,-1.000000,1,,NSE,5.000000
18977,UNIVASTU-EQ,UNIVASTU,,-1.000000,1,,NSE,1.000000
3607,UNIVCABLES-EQ,UNIVCABLES,,-1.000000,1,,NSE,5.000000
17659,UNIVPHOTO-EQ,UNIVPHOTO,,-1.000000,1,,NSE,5.000000
14154,UNOMINDA-EQ,UNOMINDA,,-1.000000,1,,NSE,5.000000
11287,UPL-EQ,UPL,,-1.000000,1,,NSE,5.000000
17071,URAVI-EQ,URAVI,,-1.000000,1,,NSE,5.000000
20203,URJA-EQ,URJA,,-1.000000,1,,NSE,1.000000
8840,USHAMART-EQ,USHAMART,,-1.000000,1,,NSE,5.000000
527,UTIAMC-EQ,UTIAMC,,-1.000000,1,,NSE,5.000000
22440,UTIBANKETF-EQ,UTIBANKETF,,-1.000000,1,,NSE,1.000000
21478,UTINEXT50-EQ,UTINEXT50,,-1.000000,1,,NSE,1.000000
10511,UTINIFTETF-EQ,UTINIFTETF,,-1.000000,1,,NSE,1.000000
10515,UTISENSETF-EQ,UTISENSETF,,-1.000000,1,,NSE,1.000000
9168,UTISXN50-EQ,UTISXN50,,-1.000000,1,,NSE,1.000000
17358,UTKARSHBNK-EQ,UTKARSHBNK,,-1.000000,1,,NSE,1.000000
13376,UTTAMSUGAR-EQ,UTTAMSUGAR,,-1.000000,1,,NSE,5.000000
12863,V1NSETEST-EQ,V1NSETEST,,-1.000000,1,,NSE,5.000000
24196,VADILALIND-EQ,VADILALIND,,-1.000000,1,,NSE,5.000000
11364,VAIBHAVGBL-EQ,VAIBHAVGBL,,-1.000000,1,,NSE,5.000000
16589,VAISHALI-EQ,VAISHALI,,-1.000000,1,,NSE,1.000000
13342,VAKRANGEE-EQ,VAKRANGEE,,-1.000000,1,,NSE,1.000000
19218,VALIANTLAB-EQ,VALIANTLAB,,-1.000000,1,,NSE,1.000000
330,VALIANTORG-EQ,VALIANTORG,,-1.000000,1,,NSE,5.000000
11220,VARDHACRLC-EQ,VARDHACRLC,,-1.000000,1,,NSE,1.000000
3646,VARDMNPOLY-EQ,VARDMNPOLY,,-1.000000,1,,NSE,1.000000
3857,VARROC-EQ,VARROC,,-1.000000,1,,NSE,5.000000
18110,VASCONEQ-EQ,VASCONEQ,,-1.000000,1,,NSE,1.000000
25340,VASWANI-EQ,VASWANI,,-1.000000,1,,NSE,1.000000
18921,VBL-EQ,VBL,,-1.000000,1,,NSE,5.000000
3063,VEDL-EQ,VEDL,,-1.000000,1,,NSE,5.000000
3757,VENKEYS-EQ,VENKEYS,,-1.000000,1,,NSE,5.000000
9592,VENUSPIPES-EQ,VENUSPIPES,,-1.000000,1,,NSE,5.000000
13859,VENUSREM-EQ,VENUSREM,,-1.000000,1,,NSE,5.000000
18863,VERTOZ-EQ,VERTOZ,,-1.000000,1,,NSE,1.000000
3676,VESUVIUS-EQ,VESUVIUS,,-1.000000,1,,NSE,5.000000
8652,VETO-EQ,VETO,,-1.000000,1,,NSE,1.000000
15362,VGUARD-EQ,VGUARD,,-1.000000,1,,NSE,5.000000
11892,VHL-EQ,VHL,,-1.000000,1,,NSE,5.000000
13536,VIDHIING-EQ,VIDHIING,,-1.000000,1,,NSE,5.000000
5585,VIJAYA-EQ,VIJAYA,,-1.000000,1,,NSE,5.000000
25756,VIKASECO-EQ,VIKASECO,,-1.000000,1,,NSE,1.000000
9931,VIKASLIFE-EQ,VIKASLIFE,,-1.000000,1,,NSE,1.000000
13101,VIMTALABS-EQ,VIMTALABS,,-1.000000,1,,NSE,5.000000
17364,VINATIORGA-EQ,VINATIORGA,,-1.000000,1,,NSE,5.000000
3694,VINDHYATEL-EQ,VINDHYATEL,,-1.000000,1,,NSE,5.000000
3807,VINEETLAB-EQ,VINEETLAB,,-1.000000,1,,NSE,1.000000
12490,VINNY-EQ,VINNY,,-1.000000,1,,NSE,1.000000
16821,VINYLINDIA-EQ,VINYLINDIA,,-1.000000,1,,NSE,5.000000
3703,VIPIND-EQ,VIPIND,,-1.000000,1,,NSE,5.000000
8424,VIPULLTD-EQ,VIPULLTD,,-1.000000,1,,NSE,1.000000
15295,VIRINCHI-EQ,VIRINCHI,,-1.000000,1,,NSE,1.000000
4221,VISAKAIND-EQ,VISAKAIND,,-1.000000,1,,NSE,1.000000
6908,VISHNU-EQ,VISHNU,,-1.000000,1,,NSE,5.000000
13702,VISHWARAJ-EQ,VISHWARAJ,,-1.000000,1,,NSE,1.000000
18012,VLEGOV-EQ,VLEGOV,,-1.000000,1,,NSE,1.000000
3715,VLSFINANCE-EQ,VLSFINANCE,,-1.000000,1,,NSE,5.000000
29284,VMART-EQ,VMART,,-1.000000,1,,NSE,5.000000
13577,VOLTAMP-EQ,VOLTAMP,,-1.000000,1,,NSE,5.000000
3718,VOLTAS-EQ,VOLTAS,,-1.000000,1,,NSE,5.000000
18341,VPRPL-EQ,VPRPL,,-1.000000,1,,NSE,5.000000
24321,VRAJ-EQ,VRAJ,,-1.000000,1,,NSE,1.000000
8696,VRLLOG-EQ,VRLLOG,,-1.000000,1,,NSE,5.000000
27067,VSSL-EQ,VSSL,,-1.000000,1,,NSE,5.000000
3724,VSTIND-EQ,VSTIND,,-1.000000,1,,NSE,5.000000
24292,VSTTILLERS-EQ,VSTTILLERS,,-1.000000,1,,NSE,5.000000
2073,VTL-EQ,VTL,,-1.000000,1,,NSE,5.000000
20188,WABAG-EQ,WABAG,,-1.000000,1,,NSE,5.000000
3736,WALCHANNAG-EQ,WALCHANNAG,,-1.000000,1,,NSE,5.000000
14063,WANBURY-EQ,WANBURY,,-1.000000,1,,NSE,1.000000
1923,WEALTH-EQ,WEALTH,,-1.000000,1,,NSE,5.000000
7835,WEL-EQ,WEL,,-1.000000,1,,NSE,5.000000
11821,WELCORP-EQ,WELCORP,,-1.000000,1,,NSE,5.000000
11626,WELENT-EQ,WELENT,,-1.000000,1,,NSE,5.000000
19800,WELINV-EQ,WELINV,,-1.000000,1,,NSE,5.000000
11253,WELSPUNLIV-EQ,WELSPUNLIV,,-1.000000,1,,NSE,1.000000
4235,WENDT-EQ,WENDT,,-1.000000,1,,NSE,5.000000
11580,WESTLIFE-EQ,WESTLIFE,,-1.000000,1,,NSE,5.000000
3766,WHEELS-EQ,WHEELS,,-1.000000,1,,NSE,5.000000
18011,WHIRLPOOL-EQ,WHIRLPOOL,,-1.000000,1,,NSE,5.000000
3772,WILLAMAGOR-EQ,WILLAMAGOR,,-1.000000,1,,NSE,1.000000
5366,WINDLAS-EQ,WINDLAS,,-1.000000,1,,NSE,5.000000
24969,WINDMACHIN-EQ,WINDMACHIN,,-1.000000,1,,NSE,1.000000
20481,WIPL-EQ,WIPL,,-1.000000,1,,NSE,1.000000
3787,WIPRO-EQ,WIPRO,,-1.000000,1,,NSE,5.000000
3002,WONDERLA-EQ,WONDERLA,,-1.000000,1,,NSE,5.000000
22277,WORTH-EQ,WORTH,,-1.000000,1,,NSE,1.000000
14828,WSI-EQ,WSI,,-1.000000,1,,NSE,1.000000
3799,WSTCSTPAPR-EQ,WSTCSTPAPR,,-1.000000,1,,NSE,5.000000
11705,XCHANGING-EQ,XCHANGING,,-1.000000,1,,NSE,1.000000
8477,XELPMOC-EQ,XELPMOC,,-1.000000,1,,NSE,1.000000
11407,XPROINDIA-EQ,XPROINDIA,,-1.000000,1,,NSE,5.000000
24999,YAARI-EQ,YAARI,,-1.000000,1,,NSE,1.000000
18131,YASHO-EQ,YASHO,,-1.000000,1,,NSE,5.000000
17738,YATHARTH-EQ,YATHARTH,,-1.000000,1,,NSE,5.000000
18760,YATRA-EQ,YATRA,,-1.000000,1,,NSE,1.000000
11915,YESBANK-EQ,YESBANK,,-1.000000,1,,NSE,1.000000
5501,YUKEN-EQ,YUKEN,,-1.000000,1,,NSE,5.000000
18608,ZAGGLE-EQ,ZAGGLE,,-1.000000,1,,NSE,5.000000
3812,ZEEL-EQ,ZEEL,,-1.000000,1,,NSE,1.000000
14003,ZEEMEDIA-EQ,ZEEMEDIA,,-1.000000,1,,NSE,1.000000
1076,ZENSARTECH-EQ,ZENSARTECH,,-1.000000,1,,NSE,5.000000
7508,ZENTEC-EQ,ZENTEC,,-1.000000,1,,NSE,5.000000
16915,ZFCVINDIA-EQ,ZFCVINDIA,,-1.000000,1,,NSE,5.000000
12384,ZIMLAB-EQ,ZIMLAB,,-1.000000,1,,NSE,1.000000
5097,ZOMATO-EQ,ZOMATO,,-1.000000,1,,NSE,1.000000
11394,ZOTA-EQ,ZOTA,,-1.000000,1,,NSE,5.000000
29050,ZUARI-EQ,ZUARI,,-1.000000,1,,NSE,1.000000
3827,ZUARIIND-EQ,ZUARIIND,,-1.000000,1,,NSE,5.000000
7929,ZYDUSLIFE-EQ,ZYDUSLIFE,,-1.000000,1,,NSE,5.000000
17635,ZYDUSWELL-EQ,ZYDUSWELL,,-1.000000,1,,NSE,5.000000
